date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:02:38	18645/18645	---M--	200	added ('OK')	application/zip	etag:%225b1fa487a23e517db7f53acf84dcc7f3%22	http://projects-legacy.ez.no/svn/ez_child_node_priority_rotator.zip	projects-legacy.ez.no/svn/ez_child_node_priority_rotator.zip	(from http://projects-legacy.ez.no/)
11:02:39	212/212	---M--	200	added ('OK')	application/zip	etag:%224c3e08eb085f9340e1914ecbf155c4a2%22	http://projects-legacy.ez.no/src/ez_child_node_priority_rotator.zip	projects-legacy.ez.no/src/ez_child_node_priority_rotator.zip	(from http://projects-legacy.ez.no/)
11:02:47	104139/104139	---M--	200	added ('OK')	application/zip	etag:%2256c23e995b828cca16d9e66d7d03a6c3%22	http://projects-legacy.ez.no/svn/ezclasslists.zip	projects-legacy.ez.no/svn/ezclasslists.zip	(from http://projects-legacy.ez.no/)
11:02:55	3641964/3641964	---M--	200	added ('OK')	application/zip	etag:%2211528483c918a6b76c75f7fa866ef8d9%22	http://projects-legacy.ez.no/src/ezadmin.zip	projects-legacy.ez.no/src/ezadmin.zip	(from http://projects-legacy.ez.no/)
11:02:57	131355/131355	---M--	200	added ('OK')	application/zip	etag:%22502b97675bc46275616a7979859520ef%22	http://projects-legacy.ez.no/src/ezclasslists.zip	projects-legacy.ez.no/src/ezclasslists.zip	(from http://projects-legacy.ez.no/)
11:03:05	702508/702508	---M--	200	added ('OK')	application/zip	etag:%22139ca61479037cb7a3b2403f7476a438%22	http://projects-legacy.ez.no/src/ezchat.zip	projects-legacy.ez.no/src/ezchat.zip	(from http://projects-legacy.ez.no/)
11:03:07	781037/781037	---M--	200	added ('OK')	application/zip	etag:%2244ef22031b19f866370875848604c04c%22	http://projects-legacy.ez.no/svn/ezchat.zip	projects-legacy.ez.no/svn/ezchat.zip	(from http://projects-legacy.ez.no/)
11:03:09	21214/21214	---M--	200	added ('OK')	application/zip	etag:%226dab38e2410c134cfa609f01d1407fad%22	http://projects-legacy.ez.no/svn/ezclasssync.zip	projects-legacy.ez.no/svn/ezclasssync.zip	(from http://projects-legacy.ez.no/)
11:03:09	174/174	---M--	200	added ('OK')	application/zip	etag:%220f0b7377dec77d6886d390b7434e8327%22	http://projects-legacy.ez.no/src/ezclasssync.zip	projects-legacy.ez.no/src/ezclasssync.zip	(from http://projects-legacy.ez.no/)
11:03:11	259674/259674	---M--	200	added ('OK')	application/zip	etag:%22c9184442e1f3137f3df5cc36b554dece%22	http://projects-legacy.ez.no/src/ezclasspec.zip	projects-legacy.ez.no/src/ezclasspec.zip	(from http://projects-legacy.ez.no/)
11:03:13	299081/299081	---M--	200	added ('OK')	application/zip	etag:%224362e39cfd429b605b1633078cfff579%22	http://projects-legacy.ez.no/svn/ezclasspec.zip	projects-legacy.ez.no/svn/ezclasspec.zip	(from http://projects-legacy.ez.no/)
11:03:13	17424/17424	---M--	200	added ('OK')	application/zip	etag:%22ffa14f01e71c0124e74ea9a358eef493%22	http://projects-legacy.ez.no/svn/ezcleanflow.zip	projects-legacy.ez.no/svn/ezcleanflow.zip	(from http://projects-legacy.ez.no/)
11:03:13	174/174	---M--	200	added ('OK')	application/zip	etag:%22bef8ce0cdcf3cc8cf2050ef9ddba3440%22	http://projects-legacy.ez.no/src/ezcleanflow.zip	projects-legacy.ez.no/src/ezcleanflow.zip	(from http://projects-legacy.ez.no/)
11:03:19	17721/17721	---M--	200	added ('OK')	application/zip	etag:%227268604892406ae29c8b0f619320b9e4%22	http://projects-legacy.ez.no/svn/ez_cmf_developer.zip	projects-legacy.ez.no/svn/ez_cmf_developer.zip	(from http://projects-legacy.ez.no/)
11:03:19	184/184	---M--	200	added ('OK')	application/zip	etag:%22d66ffa0a920fc6a6a6cec2014647280f%22	http://projects-legacy.ez.no/src/ez_cmf_developer.zip	projects-legacy.ez.no/src/ez_cmf_developer.zip	(from http://projects-legacy.ez.no/)
11:03:26	62773/62773	---M--	200	added ('OK')	application/zip	etag:%22e5ad36cd618ccf3813d002074a3799fc%22	http://projects-legacy.ez.no/svn/ezcodensiffer.zip	projects-legacy.ez.no/svn/ezcodensiffer.zip	(from http://projects-legacy.ez.no/)
11:03:26	31684/31684	---M--	200	added ('OK')	application/zip	etag:%22474bcaff32c7642c069595a1e1b4d580%22	http://projects-legacy.ez.no/src/ezcodensiffer.zip	projects-legacy.ez.no/src/ezcodensiffer.zip	(from http://projects-legacy.ez.no/)
11:03:29	17523/17523	---M--	200	added ('OK')	application/zip	etag:%22dd8d4a94318a5a45a1f8a1f40f75560a%22	http://projects-legacy.ez.no/svn/ezcolorpicker.zip	projects-legacy.ez.no/svn/ezcolorpicker.zip	(from http://projects-legacy.ez.no/)
11:03:29	178/178	---M--	200	added ('OK')	application/zip	etag:%22642f11aa25acec028e2c3182339c337f%22	http://projects-legacy.ez.no/src/ezcolorpicker.zip	projects-legacy.ez.no/src/ezcolorpicker.zip	(from http://projects-legacy.ez.no/)
11:04:03	723557/723557	---M--	200	added ('OK')	application/zip	etag:%22e5b0f553d6a7dafafbe8f8625af1c00b%22	http://projects-legacy.ez.no/src/ezcomments.zip	projects-legacy.ez.no/src/ezcomments.zip	(from http://projects-legacy.ez.no/)
11:04:08	37963/37963	---M--	200	added ('OK')	application/zip	etag:%228b7d05d98174de9c0bfaaf076bb105ba%22	http://projects-legacy.ez.no/svn/ezcommunityopml.zip	projects-legacy.ez.no/svn/ezcommunityopml.zip	(from http://projects-legacy.ez.no/)
11:04:09	182/182	---M--	200	added ('OK')	application/zip	etag:%2277d261d6245ca12b15302e0b22932f43%22	http://projects-legacy.ez.no/src/ezcommunityopml.zip	projects-legacy.ez.no/src/ezcommunityopml.zip	(from http://projects-legacy.ez.no/)
11:04:11	17655/17655	---M--	200	added ('OK')	application/zip	etag:%22f18f7660b76d0333d13ce6e15ca30d69%22	http://projects-legacy.ez.no/svn/ez_configeditor.zip	projects-legacy.ez.no/svn/ez_configeditor.zip	(from http://projects-legacy.ez.no/)
11:04:13	182/182	---M--	200	added ('OK')	application/zip	etag:%22f98f185b6ddb3a9e841b55f60b901653%22	http://projects-legacy.ez.no/src/ez_configeditor.zip	projects-legacy.ez.no/src/ez_configeditor.zip	(from http://projects-legacy.ez.no/)
11:04:16	21614/21614	---M--	200	added ('OK')	application/zip	etag:%22e900d95dd0dc3ffece66b8f6143ab11a%22	http://projects-legacy.ez.no/svn/ezcontentstaging.zip	projects-legacy.ez.no/svn/ezcontentstaging.zip	(from http://projects-legacy.ez.no/)
11:04:17	184/184	---M--	200	added ('OK')	application/zip	etag:%22386de5fd77dbbe0903aa7f147f7d39d9%22	http://projects-legacy.ez.no/src/ezcontentstaging.zip	projects-legacy.ez.no/src/ezcontentstaging.zip	(from http://projects-legacy.ez.no/)
11:04:21	19380/19380	---M--	200	added ('OK')	application/zip	etag:%22d72b35114f8d62e0b66b39d75f130b36%22	http://projects-legacy.ez.no/svn/ezcontrib.zip	projects-legacy.ez.no/svn/ezcontrib.zip	(from http://projects-legacy.ez.no/)
11:04:22	1305/1305	---M--	200	added ('OK')	application/zip	etag:%226ea48321e95df23864e662d85344778a%22	http://projects-legacy.ez.no/src/ezcontrib.zip	projects-legacy.ez.no/src/ezcontrib.zip	(from http://projects-legacy.ez.no/)
11:04:33	1333532/1333532	---M--	200	added ('OK')	application/zip	etag:%2223b1709ea8eef21418e86bad78f9e9bb%22	http://projects-legacy.ez.no/svn/ezcomments.zip	projects-legacy.ez.no/svn/ezcomments.zip	(from http://projects-legacy.ez.no/)
11:04:40	337260/337260	---M--	200	added ('OK')	application/zip	etag:%2282712cf6077c965b2100d06ac2e8067c%22	http://projects-legacy.ez.no/svn/ezcopy.zip	projects-legacy.ez.no/svn/ezcopy.zip	(from http://projects-legacy.ez.no/)
11:04:49	277536/277536	---M--	200	added ('OK')	application/zip	etag:%22ec3f66dca2998cfcc328a4feaae04342%22	http://projects-legacy.ez.no/src/ezcopy.zip	projects-legacy.ez.no/src/ezcopy.zip	(from http://projects-legacy.ez.no/)
11:04:58	377983/377983	---M--	200	added ('OK')	application/zip	etag:%22a17f39cb815f4556861bc27df576db4d%22	http://projects-legacy.ez.no/svn/ezcore.zip	projects-legacy.ez.no/svn/ezcore.zip	(from http://projects-legacy.ez.no/)
11:04:59	210631/210631	---M--	200	added ('OK')	application/zip	etag:%2287700e85580dad80232a42aa0485da7f%22	http://projects-legacy.ez.no/src/ezcore.zip	projects-legacy.ez.no/src/ezcore.zip	(from http://projects-legacy.ez.no/)
11:05:01	182/182	---M--	200	added ('OK')	application/zip	etag:%2210c19edac4dd8f0cd73a0451388d52ad%22	http://projects-legacy.ez.no/src/ezcountryfilter.zip	projects-legacy.ez.no/src/ezcountryfilter.zip	(from http://projects-legacy.ez.no/)
11:05:01	17688/17688	---M--	200	added ('OK')	application/zip	etag:%220d6e93ddc7bedc5ef6fbe96bf566db95%22	http://projects-legacy.ez.no/svn/ezcountryfilter.zip	projects-legacy.ez.no/svn/ezcountryfilter.zip	(from http://projects-legacy.ez.no/)
11:05:03	19569/19569	---M--	200	added ('OK')	application/zip	etag:%222667765f6dd7a15261bcb09ee6e51c66%22	http://projects-legacy.ez.no/svn/ezcountry_with_information_collector_support.zip	projects-legacy.ez.no/svn/ezcountry_with_information_collector_support.zip	(from http://projects-legacy.ez.no/)
11:05:03	240/240	---M--	200	added ('OK')	application/zip	etag:%22b3b5ba78fcc958f0ac1b1cc8aebd4e34%22	http://projects-legacy.ez.no/src/ezcountry_with_information_collector_support.zip	projects-legacy.ez.no/src/ezcountry_with_information_collector_support.zip	(from http://projects-legacy.ez.no/)
11:05:07	17259/17259	---M--	200	added ('OK')	application/zip	etag:%22761710ff18a3bf6913384fbdc643b112%22	http://projects-legacy.ez.no/svn/ezcrawler.zip	projects-legacy.ez.no/svn/ezcrawler.zip	(from http://projects-legacy.ez.no/)
11:05:07	170/170	---M--	200	added ('OK')	application/zip	etag:%22f3c9259817e0fa3009ab117b26bd21a9%22	http://projects-legacy.ez.no/src/ezcrawler.zip	projects-legacy.ez.no/src/ezcrawler.zip	(from http://projects-legacy.ez.no/)
11:05:11	17959/17959	---M--	200	added ('OK')	application/zip	etag:%22008a09f07b77f2431096179b2514a2ed%22	http://projects-legacy.ez.no/svn/ezcrop.zip	projects-legacy.ez.no/svn/ezcrop.zip	(from http://projects-legacy.ez.no/)
11:05:11	164/164	---M--	200	added ('OK')	application/zip	etag:%22969edcfd519428828fc50d2e15732d55%22	http://projects-legacy.ez.no/src/ezcrop.zip	projects-legacy.ez.no/src/ezcrop.zip	(from http://projects-legacy.ez.no/)
11:05:15	17259/17259	---M--	200	added ('OK')	application/zip	etag:%22032750594e7bff0acc9662348923ac9f%22	http://projects-legacy.ez.no/svn/ezcumulus.zip	projects-legacy.ez.no/svn/ezcumulus.zip	(from http://projects-legacy.ez.no/)
11:05:15	170/170	---M--	200	added ('OK')	application/zip	etag:%22baa93ecced8cee04260b5f63f060ba40%22	http://projects-legacy.ez.no/src/ezcumulus.zip	projects-legacy.ez.no/src/ezcumulus.zip	(from http://projects-legacy.ez.no/)
11:05:19	17523/17523	---M--	200	added ('OK')	application/zip	etag:%22b81ef0d9883502f6c9dd8098424be961%22	http://projects-legacy.ez.no/svn/ezcurlgateway.zip	projects-legacy.ez.no/svn/ezcurlgateway.zip	(from http://projects-legacy.ez.no/)
11:05:19	178/178	---M--	200	added ('OK')	application/zip	etag:%22860cfca980b9885c8b8ac5ccd6d7b459%22	http://projects-legacy.ez.no/src/ezcurlgateway.zip	projects-legacy.ez.no/src/ezcurlgateway.zip	(from http://projects-legacy.ez.no/)
11:05:23	18379/18379	---M--	200	added ('OK')	application/zip	etag:%227c9580a2f8f6175c1ab4e499bf0d43eb%22	http://projects-legacy.ez.no/svn/ezcustomshop.zip	projects-legacy.ez.no/svn/ezcustomshop.zip	(from http://projects-legacy.ez.no/)
11:05:23	176/176	---M--	200	added ('OK')	application/zip	etag:%222e1d1ebac31d848cc877436e7c2e2e9e%22	http://projects-legacy.ez.no/src/ezcustomshop.zip	projects-legacy.ez.no/src/ezcustomshop.zip	(from http://projects-legacy.ez.no/)
11:05:27	20097/20097	---M--	200	added ('OK')	application/zip	etag:%2208f8616efb8e23f81ea7f9b658983e20%22	http://projects-legacy.ez.no/svn/ez_cybermut_directpayment_and_subscription_extension.zip	projects-legacy.ez.no/svn/ez_cybermut_directpayment_and_subscription_extension.zip	(from http://projects-legacy.ez.no/)
11:05:27	256/256	---M--	200	added ('OK')	application/zip	etag:%22b2e5b7b1dbeed0c1cffcf6d99e0e6dec%22	http://projects-legacy.ez.no/src/ez_cybermut_directpayment_and_subscription_extension.zip	projects-legacy.ez.no/src/ez_cybermut_directpayment_and_subscription_extension.zip	(from http://projects-legacy.ez.no/)
11:05:31	17325/17325	---M--	200	added ('OK')	application/zip	etag:%221aeade216714328c4ebf809009c63f49%22	http://projects-legacy.ez.no/svn/ezcybermut.zip	projects-legacy.ez.no/svn/ezcybermut.zip	(from http://projects-legacy.ez.no/)
11:05:31	172/172	---M--	200	added ('OK')	application/zip	etag:%22a4f6b30dca1eaf602508c48976cd89bf%22	http://projects-legacy.ez.no/src/ezcybermut.zip	projects-legacy.ez.no/src/ezcybermut.zip	(from http://projects-legacy.ez.no/)
11:05:35	17489/17489	---M--	200	added ('OK')	application/zip	etag:%2287ca6df3d1adae802822f5743222d02c%22	http://projects-legacy.ez.no/svn/ezdatepicker.zip	projects-legacy.ez.no/svn/ezdatepicker.zip	(from http://projects-legacy.ez.no/)
11:05:35	176/176	---M--	200	added ('OK')	application/zip	etag:%22dfe9bc72a591716834f52d428432dd4e%22	http://projects-legacy.ez.no/src/ezdatepicker.zip	projects-legacy.ez.no/src/ezdatepicker.zip	(from http://projects-legacy.ez.no/)
11:05:39	17721/17721	---M--	200	added ('OK')	application/zip	etag:%22549baac8e0e496519578969e92112b1a%22	http://projects-legacy.ez.no/svn/ezdatetimeselect.zip	projects-legacy.ez.no/svn/ezdatetimeselect.zip	(from http://projects-legacy.ez.no/)
11:05:39	184/184	---M--	200	added ('OK')	application/zip	etag:%22134322b154aa73946c961fa2ff97192e%22	http://projects-legacy.ez.no/src/ezdatetimeselect.zip	projects-legacy.ez.no/src/ezdatetimeselect.zip	(from http://projects-legacy.ez.no/)
11:05:54	246875/246875	---M--	200	added ('OK')	application/zip	etag:%22ddda37aee11489f0b405749c02f59987%22	http://projects-legacy.ez.no/svn/ezdbintegrity.zip	projects-legacy.ez.no/svn/ezdbintegrity.zip	(from http://projects-legacy.ez.no/)
11:05:54	216740/216740	---M--	200	added ('OK')	application/zip	etag:%22f710bf93a1f0d24eaed0e61c8fea567e%22	http://projects-legacy.ez.no/src/ezdbintegrity.zip	projects-legacy.ez.no/src/ezdbintegrity.zip	(from http://projects-legacy.ez.no/)
11:05:57	164/164	---M--	200	added ('OK')	application/zip	etag:%22e9820e12e803c145f466bf921612921d%22	http://projects-legacy.ez.no/src/ezdbug.zip	projects-legacy.ez.no/src/ezdbug.zip	(from http://projects-legacy.ez.no/)
11:06:01	21454/21454	---M--	200	added ('OK')	application/zip	etag:%2218c4fb7ae71e394359f21c4c8cee2bdd%22	http://projects-legacy.ez.no/svn/ezdebug_helper.zip	projects-legacy.ez.no/svn/ezdebug_helper.zip	(from http://projects-legacy.ez.no/)
11:06:02	180/180	---M--	200	added ('OK')	application/zip	etag:%22791a3abdf1c7dfe128d42cd5b48da739%22	http://projects-legacy.ez.no/src/ezdebug_helper.zip	projects-legacy.ez.no/src/ezdebug_helper.zip	(from http://projects-legacy.ez.no/)
11:06:03	137048/137048	---M--	200	added ('OK')	application/zip	etag:%22ea23b4f9ebf9d90be8e53ebec9d8e77e%22	http://projects-legacy.ez.no/svn/ezdbug.zip	projects-legacy.ez.no/svn/ezdbug.zip	(from http://projects-legacy.ez.no/)
11:06:11	130687/130687	---M--	200	added ('OK')	application/zip	etag:%223be57b7abd12c9ce5ad5e59a44be43e8%22	http://projects-legacy.ez.no/src/ezdebug_template_operator.zip	projects-legacy.ez.no/src/ezdebug_template_operator.zip	(from http://projects-legacy.ez.no/)
11:06:13	18029/18029	---M--	200	added ('OK')	application/zip	etag:%22cfbfd2218ee7aeb03d35b17aa9679309%22	http://projects-legacy.ez.no/svn/ezdebug.zip	projects-legacy.ez.no/svn/ezdebug.zip	(from http://projects-legacy.ez.no/)
11:06:14	166/166	---M--	200	added ('OK')	application/zip	etag:%22316b28bea120096539991004f0b9bf1a%22	http://projects-legacy.ez.no/src/ezdebug.zip	projects-legacy.ez.no/src/ezdebug.zip	(from http://projects-legacy.ez.no/)
11:06:17	17245/17245	---M--	200	added ('OK')	application/zip	etag:%22ccc6357838974af2f2722df0308881cd%22	http://projects-legacy.ez.no/svn/ezdelete.zip	projects-legacy.ez.no/svn/ezdelete.zip	(from http://projects-legacy.ez.no/)
11:06:18	168/168	---M--	200	added ('OK')	application/zip	etag:%22f633a8f575238d64ffb6a095a55b73a4%22	http://projects-legacy.ez.no/src/ezdelete.zip	projects-legacy.ez.no/src/ezdelete.zip	(from http://projects-legacy.ez.no/)
11:06:21	21133/21133	---M--	200	added ('OK')	application/zip	etag:%226b71fa31c696ff70b94ae54a65eb6e4c%22	http://projects-legacy.ez.no/svn/ezdevtools.zip	projects-legacy.ez.no/svn/ezdevtools.zip	(from http://projects-legacy.ez.no/)
11:06:22	172/172	---M--	200	added ('OK')	application/zip	etag:%22a9c8ea84406886124f7010808e32e3ea%22	http://projects-legacy.ez.no/src/ezdevtools.zip	projects-legacy.ez.no/src/ezdevtools.zip	(from http://projects-legacy.ez.no/)
11:06:23	404885/404885	---M--	200	added ('OK')	application/zip	etag:%22308e13ed32c87aca519adaa9b5fec19a%22	http://projects-legacy.ez.no/svn/ezdebug_template_operator.zip	projects-legacy.ez.no/svn/ezdebug_template_operator.zip	(from http://projects-legacy.ez.no/)
11:06:24	176/176	---M--	200	added ('OK')	application/zip	etag:%22653bd76d29f7ce500deecae4a7358c95%22	http://projects-legacy.ez.no/src/ezdictionary.zip	projects-legacy.ez.no/src/ezdictionary.zip	(from http://projects-legacy.ez.no/)
11:06:25	21294/21294	---M--	200	added ('OK')	application/zip	etag:%2294aa22304f335b0b4d43cda4b8eada64%22	http://projects-legacy.ez.no/svn/ezdictionary.zip	projects-legacy.ez.no/svn/ezdictionary.zip	(from http://projects-legacy.ez.no/)
11:06:27	168/168	---M--	200	added ('OK')	application/zip	etag:%2250f1969d56a152881050e41e723a23f4%22	http://projects-legacy.ez.no/src/ezdisqus.zip	projects-legacy.ez.no/src/ezdisqus.zip	(from http://projects-legacy.ez.no/)
11:06:27	20974/20974	---M--	200	added ('OK')	application/zip	etag:%220779ef582887dc56e5c6e67bbe8839de%22	http://projects-legacy.ez.no/svn/ezdisqus.zip	projects-legacy.ez.no/svn/ezdisqus.zip	(from http://projects-legacy.ez.no/)
11:06:29	17889/17889	---M--	200	added ('OK')	application/zip	etag:%2244ceca9644261a867116b2e10d4835fe%22	http://projects-legacy.ez.no/svn/ezdms.zip	projects-legacy.ez.no/svn/ezdms.zip	(from http://projects-legacy.ez.no/)
11:06:29	162/162	---M--	200	added ('OK')	application/zip	etag:%228e3635eb8fdae18dc4e85afd4b179daa%22	http://projects-legacy.ez.no/src/ezdms.zip	projects-legacy.ez.no/src/ezdms.zip	(from http://projects-legacy.ez.no/)
11:06:33	17457/17457	---M--	200	added ('OK')	application/zip	etag:%22d5ed96ba420ad5e93f17c6a3160168ee%22	http://projects-legacy.ez.no/svn/ez_doc_block.zip	projects-legacy.ez.no/svn/ez_doc_block.zip	(from http://projects-legacy.ez.no/)
11:06:33	176/176	---M--	200	added ('OK')	application/zip	etag:%2289089c3eb9f521f56a5327ae46f394f9%22	http://projects-legacy.ez.no/src/ez_doc_block.zip	projects-legacy.ez.no/src/ez_doc_block.zip	(from http://projects-legacy.ez.no/)
11:06:37	17311/17311	---M--	200	added ('OK')	application/zip	etag:%221c40ff20bc5b98077c55890d3cbcaf8c%22	http://projects-legacy.ez.no/svn/ezeasyrec.zip	projects-legacy.ez.no/svn/ezeasyrec.zip	(from http://projects-legacy.ez.no/)
11:06:37	170/170	---M--	200	added ('OK')	application/zip	etag:%22dd9deab1bcc5239c25c2d7114a4cd5a0%22	http://projects-legacy.ez.no/src/ezeasyrec.zip	projects-legacy.ez.no/src/ezeasyrec.zip	(from http://projects-legacy.ez.no/)
11:06:41	21214/21214	---M--	200	added ('OK')	application/zip	etag:%224f0ea65264d5e13f9ad8ea578f5981d1%22	http://projects-legacy.ez.no/svn/ezecosystem.zip	projects-legacy.ez.no/svn/ezecosystem.zip	(from http://projects-legacy.ez.no/)
11:06:41	174/174	---M--	200	added ('OK')	application/zip	etag:%22b312d26b00ed90852ec5a62b77cae8da%22	http://projects-legacy.ez.no/src/ezecosystem.zip	projects-legacy.ez.no/src/ezecosystem.zip	(from http://projects-legacy.ez.no/)
11:06:51	153967/153967	---M--	200	added ('OK')	application/zip	etag:%22e75ff8672aaaa99dfcd84fe9ebff03c4%22	http://projects-legacy.ez.no/svn/ezenglish.zip	projects-legacy.ez.no/svn/ezenglish.zip	(from http://projects-legacy.ez.no/)
11:06:51	116462/116462	---M--	200	added ('OK')	application/zip	etag:%2268caec2aaf231a017f8974237cb71d4a%22	http://projects-legacy.ez.no/src/ezenglish.zip	projects-legacy.ez.no/src/ezenglish.zip	(from http://projects-legacy.ez.no/)
11:06:55	428/428	---M--	200	added ('OK')	application/zip	etag:%22b1d745ba93e826a5a07367844237956f%22	http://projects-legacy.ez.no/src/ezenhanceddebug.zip	projects-legacy.ez.no/src/ezenhanceddebug.zip	(from http://projects-legacy.ez.no/)
11:06:57	68387/68387	---M--	200	added ('OK')	application/zip	etag:%22b225101922d98efcbbf7a9a48e6cc818%22	http://projects-legacy.ez.no/svn/ezenhanceddebug.zip	projects-legacy.ez.no/svn/ezenhanceddebug.zip	(from http://projects-legacy.ez.no/)
11:06:59	16995/16995	---M--	200	added ('OK')	application/zip	etag:%22486b9b7935c05f97be24a1b9b1984165%22	http://projects-legacy.ez.no/svn/ezenv.zip	projects-legacy.ez.no/svn/ezenv.zip	(from http://projects-legacy.ez.no/)
11:06:59	162/162	---M--	200	added ('OK')	application/zip	etag:%224a3d464bef274714862a39310ebbfdb4%22	http://projects-legacy.ez.no/src/ezenv.zip	projects-legacy.ez.no/src/ezenv.zip	(from http://projects-legacy.ez.no/)
11:07:03	17655/17655	---M--	200	added ('OK')	application/zip	etag:%22873541bb2bfa473f9fbe6ec595c85488%22	http://projects-legacy.ez.no/svn/ez_eventmanager.zip	projects-legacy.ez.no/svn/ez_eventmanager.zip	(from http://projects-legacy.ez.no/)
11:07:03	182/182	---M--	200	added ('OK')	application/zip	etag:%2222892e6143eb3aed0f93ae57d4dec6f9%22	http://projects-legacy.ez.no/src/ez_eventmanager.zip	projects-legacy.ez.no/src/ez_eventmanager.zip	(from http://projects-legacy.ez.no/)
11:07:18	244120/244120	---M--	200	added ('OK')	application/zip	etag:%22c4dde1d422a0ed9b844c8639295e54f2%22	http://projects-legacy.ez.no/svn/ezevent.zip	projects-legacy.ez.no/svn/ezevent.zip	(from http://projects-legacy.ez.no/)
11:07:25	385260/385260	---M--	200	added ('OK')	application/zip	etag:%22c8c0878c0b85f1f35fefd5ff28090233%22	http://projects-legacy.ez.no/src/ezevent.zip	projects-legacy.ez.no/src/ezevent.zip	(from http://projects-legacy.ez.no/)
11:07:38	255166/255166	---M--	200	added ('OK')	application/zip	etag:%22a41293be5937c1f3257aa767efc2af93%22	http://projects-legacy.ez.no/src/ezextensionbuilder.zip	projects-legacy.ez.no/src/ezextensionbuilder.zip	(from http://projects-legacy.ez.no/)
11:07:41	18037/18037	---M--	200	added ('OK')	application/zip	etag:%22be118578e87eac39b6efd73a10c97196%22	http://projects-legacy.ez.no/svn/ezextensioninstaller.zip	projects-legacy.ez.no/svn/ezextensioninstaller.zip	(from http://projects-legacy.ez.no/)
11:07:42	192/192	---M--	200	added ('OK')	application/zip	etag:%22b974c14e72b5703e381a93b589b2deb4%22	http://projects-legacy.ez.no/src/ezextensioninstaller.zip	projects-legacy.ez.no/src/ezextensioninstaller.zip	(from http://projects-legacy.ez.no/)
11:07:45	17655/17655	---M--	200	added ('OK')	application/zip	etag:%223783a90af0cd7e811383c83b0fde0453%22	http://projects-legacy.ez.no/svn/ezfedexshipping.zip	projects-legacy.ez.no/svn/ezfedexshipping.zip	(from http://projects-legacy.ez.no/)
11:07:46	182/182	---M--	200	added ('OK')	application/zip	etag:%22d9b514155526f887f6b2d8ac67142a44%22	http://projects-legacy.ez.no/src/ezfedexshipping.zip	projects-legacy.ez.no/src/ezfedexshipping.zip	(from http://projects-legacy.ez.no/)
11:07:50	35032/35032	---M--	200	added ('OK')	application/zip	etag:%223c8b2f66991024ec7c2421c948c75d68%22	http://projects-legacy.ez.no/svn/ezfeedparse.zip	projects-legacy.ez.no/svn/ezfeedparse.zip	(from http://projects-legacy.ez.no/)
11:07:50	682865/682865	---M--	200	added ('OK')	application/zip	etag:%223fc82470849ed53243f63a2a8be7c7fa%22	http://projects-legacy.ez.no/svn/ezextensionbuilder.zip	projects-legacy.ez.no/svn/ezextensionbuilder.zip	(from http://projects-legacy.ez.no/)
11:07:53	19288/19288	---M--	200	added ('OK')	application/zip	etag:%2270fca9bfe9e13ce42cfb4dfa136f2359%22	http://projects-legacy.ez.no/src/ezfeedparse.zip	projects-legacy.ez.no/src/ezfeedparse.zip	(from http://projects-legacy.ez.no/)
11:07:53	18579/18579	---M--	200	added ('OK')	application/zip	etag:%220210b41c99f84d87ec5ab693e4bd976f%22	http://projects-legacy.ez.no/svn/ez_fianet_connector_extension.zip	projects-legacy.ez.no/svn/ez_fianet_connector_extension.zip	(from http://projects-legacy.ez.no/)
11:07:54	210/210	---M--	200	added ('OK')	application/zip	etag:%22a9ea8834ef416e29af2f13e93f0641ad%22	http://projects-legacy.ez.no/src/ez_fianet_connector_extension.zip	projects-legacy.ez.no/src/ez_fianet_connector_extension.zip	(from http://projects-legacy.ez.no/)
11:07:57	204/204	---M--	200	added ('OK')	application/zip	etag:%2290beb5fc15eaceaf2daee5625ec3c8ab%22	http://projects-legacy.ez.no/src/ezfieldtypegeneratorbundle.zip	projects-legacy.ez.no/src/ezfieldtypegeneratorbundle.zip	(from http://projects-legacy.ez.no/)
11:07:57	22414/22414	---M--	200	added ('OK')	application/zip	etag:%22322958a89cf34034b443bd5e68a279d7%22	http://projects-legacy.ez.no/svn/ezfieldtypegeneratorbundle.zip	projects-legacy.ez.no/svn/ezfieldtypegeneratorbundle.zip	(from http://projects-legacy.ez.no/)
11:08:01	17853/17853	---M--	200	added ('OK')	application/zip	etag:%2212c437273897b3a0951469a6abf1747b%22	http://projects-legacy.ez.no/svn/ezfilesizeoperator.zip	projects-legacy.ez.no/svn/ezfilesizeoperator.zip	(from http://projects-legacy.ez.no/)
11:08:01	188/188	---M--	200	added ('OK')	application/zip	etag:%2292283d9e05c748cf1ff275f387d61eac%22	http://projects-legacy.ez.no/src/ezfilesizeoperator.zip	projects-legacy.ez.no/src/ezfilesizeoperator.zip	(from http://projects-legacy.ez.no/)
11:08:05	19219/19219	---M--	200	added ('OK')	application/zip	etag:%227bddf51488fc0679cde38f22243f65db%22	http://projects-legacy.ez.no/svn/ezfind_japanese_analyzer.zip	projects-legacy.ez.no/svn/ezfind_japanese_analyzer.zip	(from http://projects-legacy.ez.no/)
